Latitude	Longitude	Status	ToiletURL	LastUpdateDate	Name	Address1	Town	Postcode
-37.8568	144.251	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1A7E7E20-6787-48D2-9F49-8B21CF9D13A1&type=toilet	2008-07-22	Brisbane Ranges National Park - Stoney Creek Picnic Area	Geelong-Ballan Road	Anakie	3221
-35.987	145.806	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=AF098840-E7EA-4276-B57D-B229EB9D5058&type=toilet	2008-07-22	Cobram Regional Park - Dead River Bend	Murray Valley Highway	Boosey	3730
-37.9841	145.641	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=64DEF2E8-E62E-482E-8FE6-C769BDB1885B&type=toilet	2008-07-22	Bunyip State Park - Camphora Picnic Area	Gembrook-Tonimbuk Road	Gembrook	3783
-37.9514	145.2515	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2266EC18-F80A-488D-BFB0-D84312DE5BC5&type=toilet	2008-07-22	Churchill National Park - Churchill Visitor Area	Army Road	Lysterfield South	3156
-36.1153	147.781	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D8205724-7BEA-432B-9FCC-BD0A57122549&type=toilet	2008-07-22	Burrowa - Pine Mountain National Park - Bluff Creek Camping Area	Bluff Falls Road	Cudgewa	3705
-38.4209	141.544	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C51C621B-FE89-436D-B9D2-DBB8CFE1C435&type=toilet	2008-07-22	Cape Nelson State Park - Cape Nelson Picnic Area	Cape Nelson Lighthouse Road	Portland West	3305
-37.8533	144.1952	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=57F9BEE2-0BA8-4701-A905-E8576413768E&type=toilet	2008-07-22	Brisbane Ranges National Park - Old Mill Walk-in Camping Area	Steiglitz-Durdidwarrah Road	Steiglitz	3331
-36.0836	147.776	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=88A10BBB-0489-44EF-B93B-F1CFEAF3F014&type=toilet	2008-07-22	Burrowa - Pine Mountain National Park - Hinces Creek	Cudgewa North Road	Cudgewa	3705
-38.8931	145.9805	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9EFEAE14-064A-4B3E-8E80-FECC51A473C9&type=toilet	2008-07-22	Cape Liptrap Coastal Park - Bear Gully	Bear Gully Road	Tarwin Lower	3956
-37.83758887	145.11087233	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=80A343CF-9AAD-423E-9B3C-05700D2449B1&type=toilet	2008-07-23	Riversdale Road Shops	191 Elgar Road	Box Hill South	3128
-37.3122	148.8413	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=67231F16-47F9-4766-81BB-01E5229980CE&type=toilet	2008-07-24	Errinundra National Park - Errinundra Rainforest Boardwalk	Errinundra Road	Goongerah	3888
-37.9589	147.777	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=92415393-5558-495D-B1B2-07D01986DC8E&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Steamer Landing	Gippsland Lakes Coastal Park	Ocean Grange	3880
-37.89089157	147.96090208	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C4167F52-40CA-4D44-B801-0B0F2ABAA42F&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Entrance Bay	Entrance Bay	Kalimna	3909
-37.5028	149.7219	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5F67D239-966B-4BE0-B182-17188E31D8A6&type=toilet	2008-07-24	Croajingolong National Park - Goanna Bay	Goanna Bay	Mallacoota	3892
-37.8822	145.358	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=CAB0FD3F-8E76-47A2-8347-20DB174974EC&type=toilet	2008-07-24	Dandenong Ranges National Park - Sherbrooke - O'Donohue Picnic Area	O'Donohue Track	Sherbrooke	3789
-38.0771	147.461	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1E6B4254-C3B7-4AED-B08A-25DAA7FCF1C1&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Spoon Bay	Gippsland Lakes Coastal Park	Seacombe	3851
-37.8483	145.3487	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=A1124027-CC86-4FB9-BEED-293DBEC26E87&type=toilet	2008-07-24	Dandenong Ranges National Park - Doongalla Picnic Area	Basin-Olinda Road	Sassafras	3787
-37.2716	142.613	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=81029942-EAE8-4DF4-95F0-B388E55F315F&type=toilet	2008-07-24	Grampians National Park - Bomjinna Camping Area	Mitchell Road	Pomonal	3381
-37.491	149.68	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7EA090BD-1E50-4438-B043-D1AD4343F867&type=toilet	2008-07-24	Croajingolong National Park - Cape Horn	Croajingolong National Park	Gipsy Point	3891
-37.8648	145.1904	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=89B08D04-8C4F-455B-95D9-D66A252925E7&type=toilet	2008-07-24	Bushy Park Wetlands	Donbirn Way	Vermont South	3133
-36.6787	145.2042	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C1C0319A-9BB4-4B84-B846-D83A45C83B9D&type=toilet	2008-07-24	Days Mill Heritage Reserve	Day Road	Murchison	3610
-38.365	141.3664	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=304906E1-8D4D-4984-89A9-3446547F9216&type=toilet	2008-07-24	Discovery Bay Coastal Park - Springs Camping Area	Blowholes Road	Cape Bridgewater	3305
-37.897	145.196	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1C5A2342-9AF4-4531-BD94-39A1866901FB&type=toilet	2008-07-24	Jells Park - Visitor Centre	Jells Park	Wheelers Hill	3150
-37.50875835	149.7039995	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=42CB336B-10B1-4FB4-BA19-416D2B457779&type=toilet	2008-07-24	Croajingolong National Park - Sandy Point	Sandy Point	Mallacoota	3892
-38.0956	141.095	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=60FAB0DB-C6A6-493D-99D1-4EEB88B35BC7&type=toilet	2008-07-24	Discovery Bay Coastal Park - White Sands	Discovery Bay Coastal Park	Nelson	3292
-37.8457	145.386	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=CDA3BBCB-1971-49C6-A94C-55B5104943D2&type=toilet	2008-07-24	Dandenong Ranges National Park - Olinda Valley Picnic Area	Boundary Road	Olinda	3788
-37.89781944	145.1941889	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=F86EC502-00BC-4817-91B0-5E5ECA96B176&type=toilet	2008-07-24	Jells Park - North	Jells Park	Wheelers Hill	3150
-37.12155772	144.36176	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=310A214C-74F4-4717-A1D0-612FF288B4E0&type=toilet	2008-07-24	Coliban River Scenic Reserve - Picnic Area	Swing Bridge Road	Taradale	3447
-37.777	149.323	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=FE8810C5-8461-4BD5-81E8-681318C663FB&type=toilet	2008-07-24	Croajingolong National Park - Mueller Camp	Croajingolong National Park	Tamboon	3890
-37.2051	148.8232	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=31AB206D-F4D4-4403-AB49-6C604A335E3A&type=toilet	2008-07-24	Errinundra National Park - Baldwin Spencer 	Bendoc-Orbost Road	Bendoc	3888
-37.5556	149.757	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=4481F09A-B540-4F17-8738-6D612436907F&type=toilet	2008-07-24	Croajingolong National Park - Mallacoota Visitor Information Centre	Buckland Drive	Mallacoota	3892
-37.9352	147.837	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DDD21E50-0F67-4F9C-87A5-71FF0F7A8B65&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - First Blowhole	Gippsland Lakes Coastal Park	Boole Poole	
-37.4629	143.905	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=18A7C21F-65AC-4E34-A4CF-75118326B6BC&type=toilet	2008-07-24	Creswick Regional Park - Slatey Creek Picnic Area	Slaty Creek Road	Cabbage Tree	
-38.3873	141.583	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=6EC69A63-D99F-4C2C-96EA-762E0A01905A&type=toilet	2008-07-24	Discovery Bay Coastal Park - Yellow Rock	Scenic Road	Portland West	3305
-37.6455	149.699	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C89FFE0C-34A8-4A68-8D4E-7A75188EB9D8&type=toilet	2008-07-24	Croajingolong National Park - Shipwreck Creek	Old Coast Road	Wingan River	
-37.2945	148.9723	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=41BBF90F-790C-4DB0-9A6E-901C6BAD6A2E&type=toilet	2008-07-24	Errinundra National Park - Frosty Hollow	Hensleigh Creek Road	Bendoc	3888
-37.1749	142.418	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=452306E7-42AD-4976-9E55-98E88B335813&type=toilet	2008-07-24	Grampians National Park - Boreang Camping Area	Victoria Valley Road	Zumsteins	3401
-37.50661973	149.74135492	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2EB6F674-7526-460D-8A06-9A67279A6AB7&type=toilet	2008-07-24	Croajingolong National Park - Gravelly Point	Gravelly Point	Mallacoota	3892
-37.5078	149.693	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=47487852-4ACF-4846-AEDC-7B77928017D0&type=toilet	2008-07-24	Croajingolong National Park - Southwest Arm (Vehicle Access)	Genoa Road	Genoa	3891
-37.52177463	149.71828773	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1FB8D4F3-1846-4779-9F16-8739EF5BADC9&type=toilet	2008-07-24	Croajingolong National Park - Captain Creek	Croajingolong National Park	Mallacoota	3892
-37.4958	149.702	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=386F0303-71F4-4387-B23B-87D8C419EA81&type=toilet	2008-07-24	Croajingolong National Park - Genoa River Fire Track Jetty	Genoa River Fire Track	Gipsy Point	3891
-37.9563	145.2437	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7276F3D6-DAA7-4D47-B07A-8E3F2D0C8B9F&type=toilet	2008-07-24	Dandenong Police Paddocks Reserve - Brady Road Picnic Area	Brady Road	Endeavour Hills	3802
-37.8718	145.319	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=11EE1F1E-8C7F-4F2C-A83F-A7A72B9375F3&type=toilet	2008-07-24	Dandenong Ranges National Park - One Tree Hill Picnic Area	Tyson Track	Tremont	3785
-37.8751	145.1898	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9BB1E8CE-879F-4569-8DF3-D47BAF9B7D0E&type=toilet	2008-07-24	Dandenong Valley Parklands - Horse Agistment	Drummies Bridge Reserve	Glen Waverley	3150
-37.5082	149.791	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=FBD6C91F-6872-4B5E-B231-DA823F1D31AE&type=toilet	2008-07-24	Croajingolong National Park - Allans Head	Croajingolong National Park	Mallacoota	3892
-37.2418	148.8393	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C8CDA87D-6C7F-4E22-A510-DBF5943618CF&type=toilet	2008-07-24	Errinundra National Park - Tea Tree Flat	Goonmirk Road	Bendoc	3888
-38.0529	147.525	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DC98656A-3821-406F-8439-DF1CD9265B65&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Red Bluff	Gippsland Lakes Coastal Park	Loch Sport	3851
-38.194	147.421	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5D05359D-E693-46D0-8185-E32C740DC891&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Paradise Beach	Seventh Avenue	Paradise Beach	3851
-37.8944	147.946	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=E972DEDC-D8EF-467F-97E0-E51617AE683C&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Barrier Landing	Kalimna Jetty Road	Kalimna	3909
-38.0502	147.619	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=32AEC6F3-037E-4A0D-B50D-E77184803635&type=toilet	2008-07-24	Gippsland Lakes Coastal Park - Loch Sport Causeway	Loch Sport Causeway	Ocean Grange	3880
-37.50615076	149.80377659	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=971464B0-C28A-4C99-B7EB-ECABAA2BCFD3&type=toilet	2008-07-24	Croajingolong National Park - Cemetery Bight	Croajingolong National Park	Mallacoota	3892
-38.3415	145.2798	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=B2540F51-680B-4C36-8E4A-F52AC2B666E2&type=toilet	2008-07-24	French Island National Park - Fairhaven	Coast Road	French Island	
-37.9417	141.447	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=633B7C5C-E643-4D79-9016-F8D017D1B090&type=toilet	2008-07-24	Crawford River Regional Park - Hiscocks Camping Area	Crawford River Regional Park	Greenwald	3304
-37.75856982	144.79574251	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=B82DA6D4-10E1-43EE-8304-025126AE0CDE&type=toilet	2011-02-28	Kevin Flint Memorial Reserve	Furlong Road	Cairnlea	3023
-38.127	141.188	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=981A376C-39A4-4D78-AA1B-FDF59CFEB251&type=toilet	2008-07-24	Discovery Bay Coastal Park - Swan Lake Day Visit Area	Discovery Bay Coastal Park	Nelson	3292
-38.97377812	146.43678	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C47B64F0-628F-4A63-B50D-FE8DC9C1A219&type=toilet	2008-07-24	Freshwater Lake Nature Reserve	Five Mile Road	Wilsons Promontory	
-38.3645	141.469	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7EDBF17C-BC44-4A08-BEE5-FEAE026EDDB9&type=toilet	2008-07-24	Discovery Bay Coastal Park - Trewalla Camping Area	Bridgewater Road	Cape Bridgewater	3305
-37.2883	141.1791	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=EB471811-C000-498A-9B23-FEEAE745C7F7&type=toilet	2008-07-24	Dergholm State Park - Bailey's Rocks	Dergholm State Park	Dergholm	3312
-42.92411991	147.3439506	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=653D360D-AAD7-4963-9E6C-D0D7195E0985&type=toilet	2008-08-28	Mt Nelson - Signal Station	Nelson Road	Mount Nelson	7007
-33.60611926	150.78148365	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=E2407FFB-72A2-4FCB-A9B8-FD4F97C56E15&type=toilet	2008-09-23	Tourist Information Centre	Hawkesbury Valley Way	Clarendon	2756
-37.4338	142.475	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=02DA22EC-92A9-4CF9-BD72-EAC74DC7BC76&type=toilet	2008-07-25	Grampians National Park - Wannan Crossing Camping Area	Grampians Road	Mafeking	3379
-37.3443	147.1549	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=0B7DB867-A6E5-469D-A59D-EB81F31B8B7F&type=toilet	2008-07-25	Grant Historic Reserve - Grant Historic Township	Grant Historic Township	Wongungarra	
-37.15	142.502	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=0039A62E-27D9-4F79-A3D3-F3ABF25624E9&type=toilet	2008-07-25	Grampians National Park - Wonderland Car Park	Northern Grampians Road	Halls Gap	3381
-38.6592	143.816	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2DD753EB-84E2-4808-BC04-067854F8AE9A&type=toilet	2008-07-28	Great Otway National Park - Grey River Picnic Area	Upper Grey River Road	Kennett River	3221
-36.8529	144.742	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=53F7A80B-0D23-4AFE-BEBB-157AA3FA0AFF&type=toilet	2008-07-28	Heathcote-Graytown National Park - Dargile Camping Area	Graytown National Park	Mount Camel	3523
-36.6468	144.2625	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=A0CCC833-7E25-4BD4-A92B-32B0278836F8&type=toilet	2008-07-28	Greater Bendigo National Park - Notley Picnic Area	Eaglehawk-Neilborough Road	Whipstick	
-38.4579	144.06	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5B44CD4B-8C09-4F64-8191-5E52C90DCB1D&type=toilet	2008-07-28	Great Otway National Park - Moggs Creek Picnic Area	Great Otway National Park	Moggs Creek	3231
-38.5543	143.942	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=F470893D-6A4E-4E2A-8722-73B9310FB919&type=toilet	2008-07-28	Great Otway National Park - Sheoak Picnic Area	Allenvale Road	Lorne	3232
-34.7562	142.334	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2C71D672-34DF-48EB-B39E-765462239A0F&type=toilet	2008-07-28	Hattah - Kulkyne National Park - Visitor Information Centre	Kulkyne National Park	Hattah	3501
-36.627	144.2465	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=8DF1C031-68BD-41F1-A5EB-9BB9B09E9C6E&type=toilet	2008-07-28	Greater Bendigo National Park - Shadbolt	Camp Road	Woodvale	3556
-38.5141	143.927	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=CAAFC6DF-F84C-42B6-B8A0-C80326426697&type=toilet	2008-07-28	Great Otway National Park - Blanket Leaf Picnic Area	Erskine Falls Road	Lorne	3232
-36.7944	144.2934	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5E062CEC-6FAD-4250-87B2-CB61A56AF28D&type=toilet	2008-07-28	Greater Bendigo National Park - One Tree Hill	Keogh Drive	Spring Gully	3550
-37.2653	144.15	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=463E9509-9C51-4902-A115-E3456E709B97&type=toilet	2008-07-28	Hepburn Regional Park - Mount Franklin Reserve	Mount Franklin Road	Mount Franklin	3461
-36.70141888	145.20551473	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D6021C97-D775-4746-A385-95FF3A83F357&type=toilet	2008-07-31	Caltex Australia	Goulburn Valley Highway	Wahring	3608
-38.6514	143.608	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=18681D7A-883F-491C-9B9D-F3E1FDF5700A&type=toilet	2008-07-28	Great Otway National Park - Beauchamp Falls Reserve	Beech Forest-Mtsabi Road	Beech Forest	3237
-38.5501	143.958	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=F4C8D0DD-841F-44B7-9CA4-F8953A11D6E6&type=toilet	2008-07-28	Great Otway National Park - Allenvale	Allenvale Road	Lorne	3232
-38.7932	143.62	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=367A0F38-07BA-44FF-A0BB-FBBADEFCBDDC&type=toilet	2008-07-28	Great Otway National Park - Shelly Beach	Great Ocean Road	Apollo Bay	3233
-37.1789	142.5	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9BB5C84A-4845-4B64-B2CD-7463194FA5D5&type=toilet	2008-07-25	Grampians National Park - Rosea Camping Area	Stony Creek Road	Grampians	
-37.3375	144.12	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9AA17011-8C62-4B41-B5D8-76BAB96D2CFF&type=toilet	2008-07-29	Hepburn Regional Park - Tipperary Springs	Tipperary Springs Road	Daylesford	3460
-37.2244	142.539	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=69B35876-4CEB-4B2B-8D82-87D14D7DF396&type=toilet	2008-07-25	Grampians National Park - Borough Huts Camping Area	Grampians Road	Grampians	
-37.1724	142.514	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D385D0BE-0A67-4A30-9207-A2A31819D6E0&type=toilet	2008-07-25	Grampians National Park - Sundial Car Park	Sundial Road	Grampians	
-31.08975949	152.84068765	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A22AAE52-E46C-41C5-A0DA-B674A19BF269&type=toilet	2009-02-12	East Kempsey Cemetery	Naiooka Street	East Kempsey	2440
-37.7332719	144.95267232	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=80AC6C7E-D0EE-413C-B053-DB4E6275B8DF&type=toilet	2009-03-16	Harmony Park	Gaffney Street	Coburg	3058
-34.12628192	139.33810914	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=965E46D1-AC4D-4A59-A991-458E0665A311&type=toilet	2009-04-24	"Eudunda - Morgan Road, Bower"	Boundary Road	Neales Flat	5374
-22.9704	143.859	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BCE7C803-0357-47F5-B616-51D3B423B406&type=toilet	2009-06-19	Morella	Landsborough Highway	Morella	4730
-22.3171	142.96	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=E780C114-72CF-441E-A0F1-B4EDAA1B2E71&type=toilet	2009-06-19	Bonnie-Doon	Landsborough Highway	Winton	4735
-26.655	152.969	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=563D503D-255C-493D-AED5-CA2000B8F3D4&type=toilet	2009-06-19	Paynter Creek	Nambour Connection Road	Woombye	4559
-28.00132329	153.4174331	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=18659AE2-A1B4-4449-9452-4DFB0A356FE2&type=toilet	2008-01-16	Evandale	Ouyan Street	Surfers Paradise	4217
-36.9546416	140.7335508	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D9CD32AC-E0C7-4046-B6A9-095345B62BBB&type=toilet	2008-01-30	MacDonnell Street Naracoorte	24 MacDonnell Street	Naracoorte	5271
-24.83132269	143.05912969	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4BFACE14-E099-4ADB-8873-E82102DDB5D6&type=toilet	2008-01-31	Barcoo Shire Memorial Park	11 Dickson Street	Jundah	4736
-33.84309545	149.7469906	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C106687B-7C28-490F-B4EE-13801FB47132&type=toilet	2008-02-01	Black Springs	Black Springs Goulburn Road	Black Springs	
-30.703689	150.04313	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A1E23A70-4F86-4A30-8CC8-9BD678FCBDB9&type=toilet	2010-06-04	Anzac Park	Kamilaroi Highway	Boggabri	2382
-30.323357	149.780798	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=8B97E006-E514-40BD-88D2-AF12407F8CBB&type=toilet	2008-02-01	Tourist Information Centre	Tibbereena Street	Narrabri	2390
-41.87419743	148.31056666	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5B1C2F02-47DC-40F7-8720-92851859C18E&type=toilet	2009-02-18	The Gulch	Gulch Road	Bicheno	7215
-39.5875176	143.94174723	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F4665C08-EBD1-4AD6-8C4D-F7AD5DBD3C1A&type=toilet	2008-02-01	Cape Wickham	Cape Wickham Road	Wickham	7256
-33.92500939	151.25801831	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5A97484D-96F6-448E-83D3-172CA110DA54&type=toilet	2010-03-11	"Grant Reserve, Coogee"	172 Beach Street	Coogee	2034
-20.31235249	118.57596637	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=20A29C08-2F63-4A61-A06D-1CB8AC05A820&type=toilet	2008-02-14	Wedge st	10 Wedge Street	Port Hedland	6721
-34.7847863	149.26567489	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=1096851E-9205-4148-AA94-28A8A2CE745D&type=toilet	2009-02-23	Gunning Showground	Gunning Show Ground	Gunning	2581
-34.06352752	151.15474907	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=8CB4CE6E-6B7E-47F7-BD09-39B52816B5AB&type=toilet	2011-03-07	Shelly Beach Pavilion	21 Coast Avenue	Cronulla	2230
-20.0897	140.232	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=CB523E1F-046B-4CCA-BFE6-3F6835B7B166&type=toilet	2008-02-14	Terry Smith Lookout	Burke Developmental Road	Cloncurry	4824
-37.03967052	144.79831271	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=87CD3B7A-93DD-4A97-A011-AF604DE67E3F&type=toilet	2008-02-14	Tooborac Hall	Northern Highway	Tooborac	3522
-20.39685387	118.60720989	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=29F1D5C0-F668-4575-B16C-480CB3E8D692&type=toilet	2008-02-14	Shay Gap Park	Brodie Court	South Hedland	6722
-33.92060547	151.22092371	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=0D826FED-9CAB-4FFB-8350-BD246620C69A&type=toilet	2008-02-14	"Kensington Oval, Kensington"	100 Cottenham Avenue	Kensington	2033
-33.285217	149.096336	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BF56DE1E-46BE-4A11-AB1A-54D639E47F91&type=toilet	2008-02-14	Community Information and Services Centre	79 Kite Street	Orange	2800
-34.72311909	149.1885767	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=6EBE2015-2F3E-4198-805A-568F243DAA2E&type=toilet	2009-02-23	Dalton Park	Gunning Street and Dalton Road	Dalton	2581
-31.03729709	116.04511709	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=26858EB8-9A94-45BA-B58C-5256AEB3C224&type=toilet	2008-02-18	Mogumber Public Toilets	Bindoon-Moora Road	Mogumber	6506
-37.255214	144.466642	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=CFF69984-C429-4D79-AD0B-FD4DF25C4272&type=toilet	2008-02-18	Jean Haynes Playground	Bourke Street	Kyneton	3444
-32.05735283	115.85682764	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=B55D97AA-6C5F-4DBF-A4A3-FE05B07CA531&type=toilet	2008-02-18	Bob Gorden Reserve	Benningfield Road	Bull Creek	6149
-37.686814	144.58427	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=ABD7D9FD-1708-4C8B-91BF-67C8A1CFFF6A&type=toilet	2008-02-19	Homestead	Reserve Road W	Melton	3337
-37.731618	144.662218	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FFBA38C9-CDDC-4957-B4FE-194E7262EFCA&type=toilet	2008-02-19	Ian Cowie Reserve	Westcott Parade	Rockbank	3335
-33.6972076	151.2953548	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A33CD9C7-B3C2-4BF5-BDE5-932960E73F11&type=toilet	2010-03-15	Warriewood Valley Sports Fields Amenity Block	7 Jacksons Road	North Narrabeen	2101
-37.284739	144.708188	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=39B4B586-6DDF-4286-8382-2D982E836ED1&type=toilet	2008-02-18	Lancefield Park	Chauncey Street	Lancefield	3435
-32.05682467	115.76611094	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=44228235-A81D-4127-BC59-926026674E3C&type=toilet	2011-03-03	Booyeembara Park	Montreal Street	Fremantle	6160
-25.96683599	152.97559391	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=45B43A71-B14B-4C15-8592-A1B35F6A65CC&type=toilet	2011-03-02	Federation Park	Discovery Drive	Cooloola Cove	4580
-31.08991754	116.4486094	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=80A14FB4-078C-4837-ABA0-BB4EBAB8DD8D&type=toilet	2010-05-17	Calingiri Caravan Park	Cavell Street	Calingiri	6569
-30.90318021	116.03495319	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=77F25B19-4588-4C09-A83B-BBA6D5939DF9&type=toilet	2010-05-17	Gillingarra Public Toilets	Bindoon-Moora Road	Gillingarra	6510
-35.34211249	143.56344686	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5022B842-DFA5-4377-B65C-176C2F96176A&type=toilet	2010-03-11	Riverside Park - South Block	Monash Drive	Swan Hill	3585
-37.734532	144.738267	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=2EFBBF4E-B723-46C6-9019-E30299A1376B&type=toilet	2008-02-19	Brookside Tennis Pavilion	Center	Caroline Springs	
